timestamp,stall,product,price
2026-04-21 00:10:33.187480,Stall 6,tomato,516.2994937402162
2026-04-21 00:10:33.187480,Stall 6,milk,395.3027024016987
2026-04-21 00:10:33.187480,Stall 6,tilapia,789.918146210735
2026-04-21 00:10:33.187480,Stall 6,banana,247.2560517565695
2026-04-21 00:10:33.187480,Stall 7,tomato,556.9578922468863
2026-04-21 00:10:33.187480,Stall 7,milk,378.28116359589524
2026-04-21 00:10:33.187480,Stall 7,tilapia,724.3129871214369
2026-04-21 00:10:33.187480,Stall 7,banana,205.90708195481665
2026-04-21 00:10:33.187480,Stall 8,tomato,667.4123481374563
2026-04-21 00:10:33.187480,Stall 8,milk,415.7963503868299
2026-04-21 00:10:33.187480,Stall 8,tilapia,832.6273671812655
2026-04-21 00:10:33.187480,Stall 8,banana,253.1566315679297
2026-04-21 00:10:33.187480,Stall 9,tomato,614.6542558653912
2026-04-21 00:10:33.187480,Stall 9,milk,355.416064569472
2026-04-21 00:10:33.187480,Stall 9,tilapia,853.3859699612603
2026-04-21 00:10:33.187480,Stall 9,banana,224.03535789276026
2026-04-21 00:10:33.187480,Stall 10,tomato,655.3788830179716
2026-04-21 00:10:33.187480,Stall 10,milk,378.9318182800454
2026-04-21 00:10:33.187480,Stall 10,tilapia,829.2378902519256
2026-04-21 00:10:33.187480,Stall 10,banana,216.01273460981324
2026-04-21 00:10:33.187480,Stall 11,tomato,625.392637966186
2026-04-21 00:10:33.187480,Stall 11,milk,404.4457610815905
2026-04-21 00:10:33.187480,Stall 11,tilapia,767.1204932513808
2026-04-21 00:10:33.187480,Stall 11,banana,244.89623855663845
2026-04-21 00:10:33.187480,Stall 12,tomato,584.2888005152436
2026-04-21 00:10:33.187480,Stall 12,milk,377.69727285091125
2026-04-21 00:10:33.187480,Stall 12,tilapia,774.5185090993336
2026-04-21 00:10:33.187480,Stall 12,banana,201.03786281034323
2026-04-21 00:40:33.187480,Stall 1,tomato,657.8445363012805
2026-04-21 00:40:33.187480,Stall 1,milk,419.7063765298017
2026-04-21 00:40:33.187480,Stall 1,tilapia,754.4496492223487
2026-04-21 00:40:33.187480,Stall 1,banana,254.37508838832431
2026-04-21 00:40:33.187480,Stall 2,tomato,667.4771802562361
2026-04-21 00:40:33.187480,Stall 2,milk,352.63915275725446
2026-04-21 00:40:33.187480,Stall 2,tilapia,748.8397301833361
2026-04-21 00:40:33.187480,Stall 2,banana,228.61959484475634
2026-04-21 00:40:33.187480,Stall 3,tomato,597.2506221789577
2026-04-21 00:40:33.187480,Stall 3,milk,319.8067116067133
2026-04-21 00:40:33.187480,Stall 3,tilapia,724.4981902038855
2026-04-21 00:40:33.187480,Stall 3,banana,197.02020154556806
2026-04-21 00:40:33.187480,Stall 4,tomato,567.6828260025729
2026-04-21 00:40:33.187480,Stall 4,milk,328.83912278650615
2026-04-21 00:40:33.187480,Stall 4,tilapia,687.1971341217
2026-04-21 00:40:33.187480,Stall 4,banana,194.29807639238385
2026-04-21 00:40:33.187480,Stall 5,tomato,657.7921888680468
2026-04-21 00:40:33.187480,Stall 5,milk,359.79870510230063
2026-04-21 00:40:33.187480,Stall 5,tilapia,670.8882446755533
2026-04-21 00:40:33.187480,Stall 5,banana,238.32574730988733
2026-04-21 00:40:33.187480,Stall 6,tomato,564.7967040086498
2026-04-21 00:40:33.187480,Stall 6,milk,405.60326423110354
2026-04-21 00:40:33.187480,Stall 6,tilapia,753.623837162347
2026-04-21 00:40:33.187480,Stall 6,banana,258.38670509652235
2026-04-21 00:40:33.187480,Stall 7,tomato,536.629621076289
2026-04-21 00:40:33.187480,Stall 7,milk,392.3080769452246
2026-04-21 00:40:33.187480,Stall 7,tilapia,834.0021053538288
2026-04-21 00:40:33.187480,Stall 7,banana,241.97070743769274
2026-04-21 00:40:33.187480,Stall 8,tomato,616.7665483465925
2026-04-21 00:40:33.187480,Stall 8,milk,341.6481250224612
2026-04-21 00:40:33.187480,Stall 8,tilapia,675.4089065801774
2026-04-21 00:40:33.187480,Stall 8,banana,209.7273215863957
2026-04-21 00:40:33.187480,Stall 9,tomato,681.8457902039197
2026-04-21 00:40:33.187480,Stall 9,milk,378.0497216703033
2026-04-21 00:40:33.187480,Stall 9,tilapia,802.3735129705457
2026-04-21 00:40:33.187480,Stall 9,banana,192.00806841686506
2026-04-21 00:40:33.187480,Stall 10,tomato,662.6281553605188
2026-04-21 00:40:33.187480,Stall 10,milk,406.87902850515496
2026-04-21 00:40:33.187480,Stall 10,tilapia,820.7170416750057
2026-04-21 00:40:33.187480,Stall 10,banana,196.96035894835555
2026-04-21 00:40:33.187480,Stall 11,tomato,530.3726236418579
2026-04-21 00:40:33.187480,Stall 11,milk,366.4953792056012
2026-04-21 00:40:33.187480,Stall 11,tilapia,694.9826356413063
2026-04-21 00:40:33.187480,Stall 11,banana,201.92630955254472
2026-04-21 00:40:33.187480,Stall 12,tomato,672.3059079280673
2026-04-21 00:40:33.187480,Stall 12,milk,421.6932106235171
2026-04-21 00:40:33.187480,Stall 12,tilapia,729.2624091288257
2026-04-21 00:40:33.187480,Stall 12,banana,257.27408638975714
2026-04-21 01:10:33.187480,Stall 1,tomato,616.3430552724667
2026-04-21 01:10:33.187480,Stall 1,milk,338.93597588205296
2026-04-21 01:10:33.187480,Stall 1,tilapia,774.2161048202269
2026-04-21 01:10:33.187480,Stall 1,banana,237.21247370877703
2026-04-21 01:10:33.187480,Stall 2,tomato,517.3303075475214
2026-04-21 01:10:33.187480,Stall 2,milk,343.5212701814709
2026-04-21 01:10:33.187480,Stall 2,tilapia,762.8187910714643
2026-04-21 01:10:33.187480,Stall 2,banana,211.6916061553406
2026-04-21 01:10:33.187480,Stall 3,tomato,515.7990841529615
2026-04-21 01:10:33.187480,Stall 3,milk,336.22675399563195
2026-04-21 01:10:33.187480,Stall 3,tilapia,804.8460207943566
2026-04-21 01:10:33.187480,Stall 3,banana,253.22805493330034
2026-04-21 01:10:33.187480,Stall 4,tomato,619.0686414725054
2026-04-21 01:10:33.187480,Stall 4,milk,323.8955707999498
2026-04-21 01:10:33.187480,Stall 4,tilapia,801.0465477763951
2026-04-21 01:10:33.187480,Stall 4,banana,231.65207613155957
2026-04-21 01:10:33.187480,Stall 5,tomato,559.0587613663956
2026-04-21 01:10:33.187480,Stall 5,milk,322.65397260410276
2026-04-21 01:10:33.187480,Stall 5,tilapia,760.0427537975571
2026-04-21 01:10:33.187480,Stall 5,banana,207.20878032407137
2026-04-21 01:10:33.187480,Stall 6,tomato,580.2379115830163
2026-04-21 01:10:33.187480,Stall 6,milk,347.2464380914616
2026-04-21 01:10:33.187480,Stall 6,tilapia,780.346865333233
2026-04-21 01:10:33.187480,Stall 6,banana,203.05165895045852
2026-04-21 01:10:33.187480,Stall 7,tomato,528.9017954707138
2026-04-21 01:10:33.187480,Stall 7,milk,379.80527825011643
2026-04-21 01:10:33.187480,Stall 7,tilapia,827.8326802766776
2026-04-21 01:10:33.187480,Stall 7,banana,199.41019185030572
2026-04-21 01:10:33.187480,Stall 8,tomato,668.0331785447768
2026-04-21 01:10:33.187480,Stall 8,milk,321.42312681924903
2026-04-21 01:10:33.187480,Stall 8,tilapia,852.6146068028453
2026-04-21 01:10:33.187480,Stall 8,banana,209.4575210337043
2026-04-21 01:10:33.187480,Stall 9,tomato,677.2225996590246
2026-04-21 01:10:33.187480,Stall 9,milk,391.89267807298387
2026-04-21 01:10:33.187480,Stall 9,tilapia,750.5276292513456
2026-04-21 01:10:33.187480,Stall 9,banana,242.83638922541715
2026-04-21 01:10:33.187480,Stall 10,tomato,629.1110606007228
2026-04-21 01:10:33.187480,Stall 10,milk,335.00521291847195
2026-04-21 01:10:33.187480,Stall 10,tilapia,806.9331120370977
2026-04-21 01:10:33.187480,Stall 10,banana,218.7699273974823
2026-04-21 01:10:33.187480,Stall 11,tomato,554.1787513576735
2026-04-21 01:10:33.187480,Stall 11,milk,325.9934414437506
2026-04-21 01:10:33.187480,Stall 11,tilapia,774.8819936147092
2026-04-21 01:10:33.187480,Stall 11,banana,244.87067036964953
2026-04-21 01:10:33.187480,Stall 12,tomato,534.8185755047406
2026-04-21 01:10:33.187480,Stall 12,milk,425.0592306810391
2026-04-21 01:10:33.187480,Stall 12,tilapia,729.3027988104682
2026-04-21 01:10:33.187480,Stall 12,banana,220.57383524942864
2026-04-21 01:40:33.187480,Stall 1,tomato,513.0297323528423
2026-04-21 01:40:33.187480,Stall 1,milk,348.5617647654903
2026-04-21 01:40:33.187480,Stall 1,tilapia,814.6768302581919
2026-04-21 01:40:33.187480,Stall 1,banana,203.4952997960679
2026-04-21 01:40:33.187480,Stall 2,tomato,564.3418299296882
2026-04-21 01:40:33.187480,Stall 2,milk,403.00493694715624
2026-04-21 01:40:33.187480,Stall 2,tilapia,687.2051597688132
2026-04-21 01:40:33.187480,Stall 2,banana,250.64929255885755
2026-04-21 01:40:33.187480,Stall 3,tomato,580.7660251134048
2026-04-21 01:40:33.187480,Stall 3,milk,422.17084279783177
2026-04-21 01:40:33.187480,Stall 3,tilapia,736.5913874601911
2026-04-21 01:40:33.187480,Stall 3,banana,248.53941562163075
2026-04-21 01:40:33.187480,Stall 4,tomato,573.6831977449779
2026-04-21 01:40:33.187480,Stall 4,milk,357.8259981878611
2026-04-21 01:40:33.187480,Stall 4,tilapia,702.8400074191511
2026-04-21 01:40:33.187480,Stall 4,banana,226.67993937449154
2026-04-21 01:40:33.187480,Stall 5,tomato,668.2899791345909
2026-04-21 01:40:33.187480,Stall 5,milk,349.24096400264364
2026-04-21 01:40:33.187480,Stall 5,tilapia,674.3525576243977
2026-04-21 01:40:33.187480,Stall 5,banana,216.26838971693041
2026-04-21 01:40:33.187480,Stall 6,tomato,620.3801082701727
2026-04-21 01:40:33.187480,Stall 6,milk,404.72322621572926
2026-04-21 01:40:33.187480,Stall 6,tilapia,687.2843306861902
2026-04-21 01:40:33.187480,Stall 6,banana,255.23531301139784
2026-04-21 01:40:33.187480,Stall 7,tomato,576.5735419453075
2026-04-21 01:40:33.187480,Stall 7,milk,423.16429366066984
2026-04-21 01:40:33.187480,Stall 7,tilapia,845.904816495177
2026-04-21 01:40:33.187480,Stall 7,banana,201.7503285658172
2026-04-21 01:40:33.187480,Stall 8,tomato,549.0926934917818
2026-04-21 01:40:33.187480,Stall 8,milk,422.5980842959754
2026-04-21 01:40:33.187480,Stall 8,tilapia,674.9303409082198
2026-04-21 01:40:33.187480,Stall 8,banana,244.05815056474063
2026-04-21 01:40:33.187480,Stall 9,tomato,608.9200415524973
2026-04-21 01:40:33.187480,Stall 9,milk,344.76040818236163
2026-04-21 01:40:33.187480,Stall 9,tilapia,789.1686421103079
2026-04-21 01:40:33.187480,Stall 9,banana,208.58134666407952
2026-04-21 01:40:33.187480,Stall 10,tomato,539.6971683176258
2026-04-21 01:40:33.187480,Stall 10,milk,425.9893934468506
2026-04-21 01:40:33.187480,Stall 10,tilapia,826.1252022232525
2026-04-21 01:40:33.187480,Stall 10,banana,194.03848572171134
2026-04-21 01:40:33.187480,Stall 11,tomato,606.4370977111139
2026-04-21 01:40:33.187480,Stall 11,milk,403.11333985055427
2026-04-21 01:40:33.187480,Stall 11,tilapia,858.4205322397438
2026-04-21 01:40:33.187480,Stall 11,banana,193.0556212405771
2026-04-21 01:40:33.187480,Stall 12,tomato,533.1776698280553
2026-04-21 01:40:33.187480,Stall 12,milk,361.7912196585768
2026-04-21 01:40:33.187480,Stall 12,tilapia,791.0594197862745
2026-04-21 01:40:33.187480,Stall 12,banana,224.6220547081259
2026-04-21 02:10:33.187480,Stall 1,tomato,515.8654264944139
2026-04-21 02:10:33.187480,Stall 1,milk,348.4671321575881
2026-04-21 02:10:33.187480,Stall 1,tilapia,804.8322501793027
2026-04-21 02:10:33.187480,Stall 1,banana,254.1045782543025
2026-04-21 02:10:33.187480,Stall 2,tomato,674.434166960218
2026-04-21 02:10:33.187480,Stall 2,milk,370.236177618159
2026-04-21 02:10:33.187480,Stall 2,tilapia,796.2438959386345
2026-04-21 02:10:33.187480,Stall 2,banana,257.59927608498265
2026-04-21 02:10:33.187480,Stall 3,tomato,553.8711252024929
2026-04-21 02:10:33.187480,Stall 3,milk,327.22595520073435
2026-04-21 02:10:33.187480,Stall 3,tilapia,791.8207233460769
2026-04-21 02:10:33.187480,Stall 3,banana,219.06584824592275
2026-04-21 02:10:33.187480,Stall 4,tomato,666.7964549353069
2026-04-21 02:10:33.187480,Stall 4,milk,335.30880878519224
2026-04-21 02:10:33.187480,Stall 4,tilapia,825.4210329283036
2026-04-21 02:10:33.187480,Stall 4,banana,249.9868107282498
2026-04-21 02:10:33.187480,Stall 5,tomato,645.6198567053749
2026-04-21 02:10:33.187480,Stall 5,milk,379.35433583030084
2026-04-21 02:10:33.187480,Stall 5,tilapia,819.0659344144876
2026-04-21 02:10:33.187480,Stall 5,banana,209.87577920802855
2026-04-21 02:10:33.187480,Stall 6,tomato,620.795031309056
2026-04-21 02:10:33.187480,Stall 6,milk,407.6656786184458
2026-04-21 02:10:33.187480,Stall 6,tilapia,815.8367938588846
2026-04-21 02:10:33.187480,Stall 6,banana,213.24415567704366
2026-04-21 02:10:33.187480,Stall 7,tomato,668.9686285239268
2026-04-21 02:10:33.187480,Stall 7,milk,334.90652394740937
2026-04-21 02:10:33.187480,Stall 7,tilapia,859.587827517037
2026-04-21 02:10:33.187480,Stall 7,banana,214.5943801217834
2026-04-21 02:10:33.187480,Stall 8,tomato,588.5940704730978
2026-04-21 02:10:33.187480,Stall 8,milk,395.5252862974737
2026-04-21 02:10:33.187480,Stall 8,tilapia,712.2486050542079
2026-04-21 02:10:33.187480,Stall 8,banana,206.87779695640958
2026-04-21 02:10:33.187480,Stall 9,tomato,549.5197151481709
2026-04-21 02:10:33.187480,Stall 9,milk,364.2730272657369
2026-04-21 02:10:33.187480,Stall 9,tilapia,722.961183186047
2026-04-21 02:10:33.187480,Stall 9,banana,209.10407116898747
2026-04-21 02:10:33.187480,Stall 10,tomato,605.1222808933672
2026-04-21 02:10:33.187480,Stall 10,milk,329.7446088347884
2026-04-21 02:10:33.187480,Stall 10,tilapia,684.5561738685374
2026-04-21 02:10:33.187480,Stall 10,banana,256.1590244037999
2026-04-21 02:10:33.187480,Stall 11,tomato,603.905550113779
2026-04-21 02:10:33.187480,Stall 11,milk,426.38525487581717
2026-04-21 02:10:33.187480,Stall 11,tilapia,841.5064200142268
2026-04-21 02:10:33.187480,Stall 11,banana,215.95040866059853
2026-04-21 02:10:33.187480,Stall 12,tomato,551.2258613197832
2026-04-21 02:10:33.187480,Stall 12,milk,365.1740869139965
2026-04-21 02:10:33.187480,Stall 12,tilapia,824.8741615843419
2026-04-21 02:10:33.187480,Stall 12,banana,229.8485972006314
2026-04-21 02:40:33.187480,Stall 1,tomato,592.3660641975091
2026-04-21 02:40:33.187480,Stall 1,milk,328.6770027544506
2026-04-21 02:40:33.187480,Stall 1,tilapia,710.3375439910537
2026-04-21 02:40:33.187480,Stall 1,banana,195.11439066904802
2026-04-21 02:40:33.187480,Stall 2,tomato,523.6371310628929
2026-04-21 02:40:33.187480,Stall 2,milk,335.87321681706135
2026-04-21 02:40:33.187480,Stall 2,tilapia,645.2933959674189
2026-04-21 02:40:33.187480,Stall 2,banana,204.34503517989629
2026-04-21 02:40:33.187480,Stall 3,tomato,681.1466310098904
2026-04-21 02:40:33.187480,Stall 3,milk,430.88425143731365
2026-04-21 02:40:33.187480,Stall 3,tilapia,848.9209324088866
2026-04-21 02:40:33.187480,Stall 3,banana,250.87781958664576
2026-04-21 02:40:33.187480,Stall 4,tomato,513.4895864012941
2026-04-21 02:40:33.187480,Stall 4,milk,391.84663223090814
2026-04-21 02:40:33.187480,Stall 4,tilapia,740.2476348203013
2026-04-21 02:40:33.187480,Stall 4,banana,254.98073943991727
2026-04-21 02:40:33.187480,Stall 5,tomato,682.3312635963277
2026-04-21 02:40:33.187480,Stall 5,milk,339.2785547283995
2026-04-21 02:40:33.187480,Stall 5,tilapia,756.157742999534
2026-04-21 02:40:33.187480,Stall 5,banana,229.84205300689987
2026-04-21 02:40:33.187480,Stall 6,tomato,618.468637283009
2026-04-21 02:40:33.187480,Stall 6,milk,409.4508447622696
2026-04-21 02:40:33.187480,Stall 6,tilapia,689.6266635032667
2026-04-21 02:40:33.187480,Stall 6,banana,219.18304935134358
2026-04-21 02:40:33.187480,Stall 7,tomato,635.2129030189494
2026-04-21 02:40:33.187480,Stall 7,milk,426.8132613235803
2026-04-21 02:40:33.187480,Stall 7,tilapia,683.6128491098017
2026-04-21 02:40:33.187480,Stall 7,banana,239.07994556938294
2026-04-21 02:40:33.187480,Stall 8,tomato,679.5625394736085
2026-04-21 02:40:33.187480,Stall 8,milk,321.58358034583216
2026-04-21 02:40:33.187480,Stall 8,tilapia,785.2721411269376
2026-04-21 02:40:33.187480,Stall 8,banana,221.06932170960283
2026-04-21 02:40:33.187480,Stall 9,tomato,587.0765787156992
2026-04-21 02:40:33.187480,Stall 9,milk,416.55667081003827
2026-04-21 02:40:33.187480,Stall 9,tilapia,769.4710112259818
2026-04-21 02:40:33.187480,Stall 9,banana,255.61462148036264
2026-04-21 02:40:33.187480,Stall 10,tomato,532.6906084169505
2026-04-21 02:40:33.187480,Stall 10,milk,319.07869594110826
2026-04-21 02:40:33.187480,Stall 10,tilapia,822.73647057731
2026-04-21 02:40:33.187480,Stall 10,banana,219.14722525316174
2026-04-21 02:40:33.187480,Stall 11,tomato,601.4340658852203
2026-04-21 02:40:33.187480,Stall 11,milk,383.80199969842914
2026-04-21 02:40:33.187480,Stall 11,tilapia,857.6374070282832
2026-04-21 02:40:33.187480,Stall 11,banana,228.41398914162488
2026-04-21 02:40:33.187480,Stall 12,tomato,588.0220693685599
2026-04-21 02:40:33.187480,Stall 12,milk,370.5405311029414
2026-04-21 02:40:33.187480,Stall 12,tilapia,682.2401660066395
2026-04-21 02:40:33.187480,Stall 12,banana,258.551276083134
2026-04-21 03:10:33.187480,Stall 1,tomato,660.9809175461526
2026-04-21 03:10:33.187480,Stall 1,milk,379.81695742667756
2026-04-21 03:10:33.187480,Stall 1,tilapia,806.555790487313
2026-04-21 03:10:33.187480,Stall 1,banana,211.31322183414704
2026-04-21 03:10:33.187480,Stall 2,tomato,579.2512960187897
2026-04-21 03:10:33.187480,Stall 2,milk,350.8426779651501
2026-04-21 03:10:33.187480,Stall 2,tilapia,659.8002636956481
2026-04-21 03:10:33.187480,Stall 2,banana,235.78662292312805
2026-04-21 03:10:33.187480,Stall 3,tomato,523.0857617382742
2026-04-21 03:10:33.187480,Stall 3,milk,427.46635485274254
2026-04-21 03:10:33.187480,Stall 3,tilapia,676.1460412421914
2026-04-21 03:10:33.187480,Stall 3,banana,205.2953718882406
2026-04-21 03:10:33.187480,Stall 4,tomato,682.4727196122785
2026-04-21 03:10:33.187480,Stall 4,milk,408.7839469013369
2026-04-21 03:10:33.187480,Stall 4,tilapia,827.3297393935368
2026-04-21 03:10:33.187480,Stall 4,banana,219.17710879845455
2026-04-21 03:10:33.187480,Stall 5,tomato,660.5743318278277
2026-04-21 03:10:33.187480,Stall 5,milk,367.22399887304283
2026-04-21 03:10:33.187480,Stall 5,tilapia,742.9951645856792
2026-04-21 03:10:33.187480,Stall 5,banana,212.23997085739313
2026-04-21 03:10:33.187480,Stall 6,tomato,516.1325358694149
2026-04-21 03:10:33.187480,Stall 6,milk,323.92991652951406
2026-04-21 03:10:33.187480,Stall 6,tilapia,664.9011103838816
2026-04-21 03:10:33.187480,Stall 6,banana,214.71544218703013
2026-04-21 03:10:33.187480,Stall 7,tomato,532.8402261144629
2026-04-21 03:10:33.187480,Stall 7,milk,345.3719630635131
2026-04-21 03:10:33.187480,Stall 7,tilapia,715.2767013556539
2026-04-21 03:10:33.187480,Stall 7,banana,208.60938445531116
2026-04-21 03:10:33.187480,Stall 8,tomato,590.8175828288486
2026-04-21 03:10:33.187480,Stall 8,milk,374.14594005495337
2026-04-21 03:10:33.187480,Stall 8,tilapia,646.7557158006501
2026-04-21 03:10:33.187480,Stall 8,banana,243.710431666433
2026-04-21 03:10:33.187480,Stall 9,tomato,554.5968701774444
2026-04-21 03:10:33.187480,Stall 9,milk,343.6614164505858
2026-04-21 03:10:33.187480,Stall 9,tilapia,761.5070045331747
2026-04-21 03:10:33.187480,Stall 9,banana,205.90760900377643
2026-04-21 03:10:33.187480,Stall 10,tomato,573.8716819723539
2026-04-21 03:10:33.187480,Stall 10,milk,419.0026968546273
2026-04-21 03:10:33.187480,Stall 10,tilapia,729.0766659466675
2026-04-21 03:10:33.187480,Stall 10,banana,195.31960041551145
2026-04-21 03:10:33.187480,Stall 11,tomato,583.8531045302675
2026-04-21 03:10:33.187480,Stall 11,milk,320.05651555897845
2026-04-21 03:10:33.187480,Stall 11,tilapia,813.7563605124164
2026-04-21 03:10:33.187480,Stall 11,banana,205.5278145765257
2026-04-21 03:10:33.187480,Stall 12,tomato,594.7250288905562
2026-04-21 03:10:33.187480,Stall 12,milk,374.74336909028665
2026-04-21 03:10:33.187480,Stall 12,tilapia,745.0522470675251
2026-04-21 03:10:33.187480,Stall 12,banana,252.66989681960894
2026-04-21 03:40:33.187480,Stall 1,tomato,540.3624768566733
2026-04-21 03:40:33.187480,Stall 1,milk,404.1818558449347
2026-04-21 03:40:33.187480,Stall 1,tilapia,674.8643327844801
2026-04-21 03:40:33.187480,Stall 1,banana,209.01124235663139
2026-04-21 03:40:33.187480,Stall 2,tomato,612.466588282104
2026-04-21 03:40:33.187480,Stall 2,milk,416.1641561063655
2026-04-21 03:40:33.187480,Stall 2,tilapia,780.3356170437456
2026-04-21 03:40:33.187480,Stall 2,banana,223.3718347060124
2026-04-21 03:40:33.187480,Stall 3,tomato,675.0019685164323
2026-04-21 03:40:33.187480,Stall 3,milk,380.41036164559625
2026-04-21 03:40:33.187480,Stall 3,tilapia,785.8407924992098
2026-04-21 03:40:33.187480,Stall 3,banana,209.03718963028462
2026-04-21 03:40:33.187480,Stall 4,tomato,541.2080242438552
2026-04-21 03:40:33.187480,Stall 4,milk,364.22865715245706
2026-04-21 03:40:33.187480,Stall 4,tilapia,860.7458995493428
2026-04-21 03:40:33.187480,Stall 4,banana,239.81780865763685
2026-04-21 03:40:33.187480,Stall 5,tomato,568.1309165117184
2026-04-21 03:40:33.187480,Stall 5,milk,377.68988780221343
2026-04-21 03:40:33.187480,Stall 5,tilapia,674.4295493406514
2026-04-21 03:40:33.187480,Stall 5,banana,253.3575485369194
2026-04-21 03:40:33.187480,Stall 6,tomato,641.7774565321429
2026-04-21 03:40:33.187480,Stall 6,milk,362.9253982982464
2026-04-21 03:40:33.187480,Stall 6,tilapia,746.3045476713212
2026-04-21 03:40:33.187480,Stall 6,banana,222.41914654231238
2026-04-21 03:40:33.187480,Stall 7,tomato,578.3382411999688
2026-04-21 03:40:33.187480,Stall 7,milk,396.86566006208085
2026-04-21 03:40:33.187480,Stall 7,tilapia,717.675944867417
2026-04-21 03:40:33.187480,Stall 7,banana,210.0839314557798
2026-04-21 03:40:33.187480,Stall 8,tomato,540.6031202583481
2026-04-21 03:40:33.187480,Stall 8,milk,410.37338252558163
2026-04-21 03:40:33.187480,Stall 8,tilapia,714.6385648516712
2026-04-21 03:40:33.187480,Stall 8,banana,222.62039720402692
2026-04-21 03:40:33.187480,Stall 9,tomato,551.3618872110814
2026-04-21 03:40:33.187480,Stall 9,milk,428.92768111201804
2026-04-21 03:40:33.187480,Stall 9,tilapia,826.7488949270648
2026-04-21 03:40:33.187480,Stall 9,banana,242.27469248116458
2026-04-21 03:40:33.187480,Stall 10,tomato,561.8776240730791
2026-04-21 03:40:33.187480,Stall 10,milk,354.9327650884511
2026-04-21 03:40:33.187480,Stall 10,tilapia,666.2489888815594
2026-04-21 03:40:33.187480,Stall 10,banana,247.9450765286745
2026-04-21 03:40:33.187480,Stall 11,tomato,542.0468459771355
2026-04-21 03:40:33.187480,Stall 11,milk,399.61530173665415
2026-04-21 03:40:33.187480,Stall 11,tilapia,641.0217107238625
2026-04-21 03:40:33.187480,Stall 11,banana,223.52225122395132
2026-04-21 03:40:33.187480,Stall 12,tomato,638.6904422091621
2026-04-21 03:40:33.187480,Stall 12,milk,359.9220303374955
2026-04-21 03:40:33.187480,Stall 12,tilapia,824.1658762781472
2026-04-21 03:40:33.187480,Stall 12,banana,250.82171063973894
2026-04-21 04:10:33.187480,Stall 1,tomato,677.1127662367383
2026-04-21 04:10:33.187480,Stall 1,milk,369.9437328342043
2026-04-21 04:10:33.187480,Stall 1,tilapia,721.8423223453989
2026-04-21 04:10:33.187480,Stall 1,banana,196.97671421440066
2026-04-21 04:10:33.187480,Stall 2,tomato,654.9617937370368
2026-04-21 04:10:33.187480,Stall 2,milk,369.7400312875906
2026-04-21 04:10:33.187480,Stall 2,tilapia,748.4123556928878
2026-04-21 04:10:33.187480,Stall 2,banana,245.167850039518
2026-04-21 04:10:33.187480,Stall 3,tomato,558.5800384950967
2026-04-21 04:10:33.187480,Stall 3,milk,369.58782697824523
2026-04-21 04:10:33.187480,Stall 3,tilapia,703.8659362723952
2026-04-21 04:10:33.187480,Stall 3,banana,199.16529051613395
2026-04-21 04:10:33.187480,Stall 4,tomato,618.4767117232026
2026-04-21 04:10:33.187480,Stall 4,milk,380.15297577951725
2026-04-21 04:10:33.187480,Stall 4,tilapia,816.3429698680709
2026-04-21 04:10:33.187480,Stall 4,banana,211.38022685414575
2026-04-21 04:10:33.187480,Stall 5,tomato,616.0694226338754
2026-04-21 04:10:33.187480,Stall 5,milk,356.9026760904392
2026-04-21 04:10:33.187480,Stall 5,tilapia,693.0558466083729
2026-04-21 04:10:33.187480,Stall 5,banana,225.35719828560778
2026-04-21 04:10:33.187480,Stall 6,tomato,523.1801827602649
2026-04-21 04:10:33.187480,Stall 6,milk,420.66780381062233
2026-04-21 04:10:33.187480,Stall 6,tilapia,814.9188376014852
2026-04-21 04:10:33.187480,Stall 6,banana,221.22230319239515
2026-04-21 04:10:33.187480,Stall 7,tomato,541.2247217575324
2026-04-21 04:10:33.187480,Stall 7,milk,356.41547947076384
2026-04-21 04:10:33.187480,Stall 7,tilapia,703.3309475695435
2026-04-21 04:10:33.187480,Stall 7,banana,209.8287506733212
2026-04-21 04:10:33.187480,Stall 8,tomato,600.2184795306953
2026-04-21 04:10:33.187480,Stall 8,milk,328.67170652453734
2026-04-21 04:10:33.187480,Stall 8,tilapia,794.8702374364984
2026-04-21 04:10:33.187480,Stall 8,banana,230.455723293337
2026-04-21 04:10:33.187480,Stall 9,tomato,616.5070025986641
2026-04-21 04:10:33.187480,Stall 9,milk,389.910514671517
2026-04-21 04:10:33.187480,Stall 9,tilapia,790.3450652315606
2026-04-21 04:10:33.187480,Stall 9,banana,225.01513876786464
2026-04-21 04:10:33.187480,Stall 10,tomato,584.7849343962465
2026-04-21 04:10:33.187480,Stall 10,milk,357.53656636672906
2026-04-21 04:10:33.187480,Stall 10,tilapia,790.9258157718249
2026-04-21 04:10:33.187480,Stall 10,banana,220.50102624124008
2026-04-21 04:10:33.187480,Stall 11,tomato,559.0932247156567
2026-04-21 04:10:33.187480,Stall 11,milk,377.3853015369259
2026-04-21 04:10:33.187480,Stall 11,tilapia,862.2392521224147
2026-04-21 04:10:33.187480,Stall 11,banana,211.30614935630473
2026-04-21 04:10:33.187480,Stall 12,tomato,614.8279066179335
2026-04-21 04:10:33.187480,Stall 12,milk,383.74931926777276
2026-04-21 04:10:33.187480,Stall 12,tilapia,703.8758988800085
2026-04-21 04:10:33.187480,Stall 12,banana,249.14072778006803
2026-04-21 04:40:33.187480,Stall 1,tomato,673.8317858756246
2026-04-21 04:40:33.187480,Stall 1,milk,338.30084872587236
2026-04-21 04:40:33.187480,Stall 1,tilapia,743.5178930136824
